,datetime,user,action,pc
34462,2024-06-21 09:11:30,usr-oux,login,pc6
34463,2024-06-21 09:12:13,usr-gxa,login,pc50
34464,2024-06-21 09:13:00,usr-gpi,login,pc94
34465,2024-06-21 09:14:36,usr-qse,login,pc55
34466,2024-06-21 09:15:33,usr-evt,login,pc74
34467,2024-06-21 09:15:39,usr-bat,login,pc57
34468,2024-06-21 09:15:53,usr-tus,login,pc32
34469,2024-06-21 09:16:35,usr-ccc,login,pc66
34470,2024-06-21 09:19:05,usr-tok,login,pc85
34471,2024-06-21 09:24:24,usr-tcn,login,pc43
34472,2024-06-21 09:25:47,usr-bfh,login,pc96
34473,2024-06-21 09:25:50,usr-xxw,login,pc61
34474,2024-06-21 09:26:19,usr-klc,login,pc62
34475,2024-06-21 09:27:03,usr-fyk,login,pc75
34476,2024-06-21 09:27:18,usr-dpy,login,pc72
34477,2024-06-21 09:27:53,usr-fxc,login,pc47
34478,2024-06-21 09:27:54,usr-zlc,login,pc93
34479,2024-06-21 09:30:47,usr-sps,login,pc38
34480,2024-06-21 09:32:50,usr-qpu,login,pc2
34481,2024-06-21 09:33:07,usr-vig,login,pc77
34482,2024-06-21 09:33:51,usr-nyd,login,pc23
34483,2024-06-21 09:34:40,usr-qaj,login,pc70
34484,2024-06-21 09:35:43,usr-cnz,login,pc63
34485,2024-06-21 09:37:09,usr-hqj,login,pc15
34486,2024-06-21 09:39:25,usr-noh,login,pc51
34487,2024-06-21 09:39:44,usr-zpf,login,pc25
34488,2024-06-21 09:40:21,usr-zbu,login,pc91
34489,2024-06-21 09:40:52,usr-ecl,login,pc53
34490,2024-06-21 09:46:19,usr-goq,login,pc26
34491,2024-06-21 09:47:25,usr-mcc,login,pc35
34492,2024-06-21 09:47:38,usr-cbb,login,pc8
34493,2024-06-21 09:53:13,usr-mfu,login,pc39
34494,2024-06-21 09:55:22,usr-zwh,login,pc99
34495,2024-06-21 09:57:16,usr-cjk,login,pc22
34496,2024-06-21 10:41:32,usr-mnc,login,pc20
34497,2024-06-21 11:06:41,usr-ory,login,pc0
34498,2024-06-21 11:31:10,usr-ayp,login,pc95
34499,2024-06-21 11:51:47,usr-orc,login,pc69
34500,2024-06-21 14:01:35,usr-evt,logoff,pc74
34501,2024-06-21 14:06:02,usr-hth,logoff,pc40
34502,2024-06-21 14:17:56,usr-tci,logoff,pc49
34503,2024-06-21 14:27:02,usr-cbb,logoff,pc8
34504,2024-06-21 14:27:31,usr-gpi,logoff,pc94
34505,2024-06-21 14:34:36,usr-gyv,logoff,pc21
34506,2024-06-21 14:38:25,usr-goq,logoff,pc26
34507,2024-06-21 14:52:28,usr-mfu,logoff,pc39
34508,2024-06-21 15:00:32,usr-lrw,logoff,pc97
34509,2024-06-21 15:03:39,usr-vag,logoff,pc18
34510,2024-06-21 15:06:42,usr-bfh,logoff,pc96
34511,2024-06-21 15:09:47,usr-bpm,logoff,pc19
34512,2024-06-21 15:17:19,usr-emo,logoff,pc89
34513,2024-06-21 15:18:11,usr-qty,logoff,pc98
34514,2024-06-21 15:21:50,usr-ego,logoff,pc33
34515,2024-06-21 15:28:09,usr-pah,logoff,pc71
34516,2024-06-21 15:35:09,usr-qsg,logoff,pc1
34517,2024-06-21 15:50:44,usr-zsj,logoff,pc30
34518,2024-06-21 15:55:51,usr-inr,logoff,pc13
34519,2024-06-21 15:59:14,usr-zzy,logoff,pc78
34520,2024-06-21 16:05:40,usr-fxu,logoff,pc41
34521,2024-06-21 16:05:50,usr-ubt,logoff,pc5
34522,2024-06-21 16:31:24,usr-jmc,logoff,pc17
34523,2024-06-21 16:31:53,usr-gai,logoff,pc29
34524,2024-06-21 16:36:20,usr-gvm,logoff,pc42
34525,2024-06-21 16:37:17,usr-lxb,logoff,pc60
34526,2024-06-21 16:39:34,usr-crz,logoff,pc4
34527,2024-06-21 16:43:57,usr-dbq,logoff,pc44
34528,2024-06-21 17:03:18,usr-zwh,logoff,pc99
34529,2024-06-21 17:04:08,usr-mcc,logoff,pc35
34530,2024-06-21 17:06:54,usr-fxc,logoff,pc47
34531,2024-06-21 17:07:27,usr-zpf,logoff,pc25
34532,2024-06-21 17:07:58,usr-mms,logoff,pc65
34533,2024-06-21 17:08:01,usr-kge,logoff,pc80
34534,2024-06-21 17:08:32,usr-uzs,logoff,pc88
34535,2024-06-21 17:09:01,usr-zbu,logoff,pc91
34536,2024-06-21 17:09:27,usr-fyk,logoff,pc75
34537,2024-06-21 17:14:18,usr-hqj,logoff,pc15
34538,2024-06-21 17:14:37,usr-apl,logoff,pc56
34539,2024-06-21 17:16:21,usr-bit,logoff,pc86
34540,2024-06-21 17:20:27,usr-cnz,logoff,pc63
34541,2024-06-21 17:20:44,usr-zlc,logoff,pc93
34542,2024-06-21 17:21:08,usr-nyd,logoff,pc23
34543,2024-06-21 17:22:58,usr-ecl,logoff,pc53
34544,2024-06-21 17:25:02,usr-noh,logoff,pc51
34545,2024-06-21 17:25:52,usr-bat,logoff,pc57
34546,2024-06-21 17:26:52,usr-klc,logoff,pc62
34547,2024-06-21 17:28:28,usr-cjk,logoff,pc22
34548,2024-06-21 17:28:46,usr-tok,logoff,pc85
34549,2024-06-21 17:29:52,usr-ccc,logoff,pc66
34550,2024-06-21 17:29:59,usr-vig,logoff,pc77
34551,2024-06-21 17:30:33,usr-lbw,logoff,pc81
34552,2024-06-21 17:32:32,usr-xxw,logoff,pc61
34553,2024-06-21 17:36:32,usr-sps,logoff,pc38
34554,2024-06-21 17:39:38,usr-qpu,logoff,pc2
34555,2024-06-21 17:40:17,usr-tus,logoff,pc32
34556,2024-06-21 17:47:59,usr-dur,logoff,pc92
34557,2024-06-21 17:48:37,usr-wda,logoff,pc24
34558,2024-06-21 17:51:03,usr-tcn,logoff,pc43
34559,2024-06-21 17:51:04,usr-suh,logoff,pc36
34560,2024-06-21 17:53:55,usr-dpy,logoff,pc72
34561,2024-06-21 17:54:47,usr-gmh,logoff,pc79
34562,2024-06-21 17:55:59,usr-qse,logoff,pc55
34563,2024-06-21 17:56:02,usr-qaj,logoff,pc70
34564,2024-06-21 17:57:25,usr-fta,logoff,pc7
34565,2024-06-21 17:57:30,usr-oux,logoff,pc6
34566,2024-06-21 17:57:42,usr-gxa,logoff,pc50
34567,2024-06-21 17:59:16,usr-psa,logoff,pc64
34568,2024-06-21 18:24:12,usr-hta,logoff,pc9
34569,2024-06-21 18:26:46,usr-okv,logoff,pc54
34570,2024-06-21 18:41:43,usr-qpv,logoff,pc84
34571,2024-06-21 18:47:21,usr-ntp,logoff,pc46
34572,2024-06-21 18:54:03,usr-hxw,logoff,pc45
34573,2024-06-21 19:09:18,usr-ytk,logoff,pc34
34574,2024-06-21 19:09:57,usr-fjl,logoff,pc52
34575,2024-06-21 19:24:12,usr-ign,logoff,pc83
34576,2024-06-21 19:50:33,usr-llt,logoff,pc37
34577,2024-06-21 20:02:15,usr-ory,logoff,pc0
34578,2024-06-21 20:16:10,usr-ifd,logoff,pc82
34579,2024-06-21 20:22:52,usr-mdm,logoff,pc28
34580,2024-06-21 20:24:47,usr-xye,logoff,pc27
34581,2024-06-21 20:31:26,usr-agf,logoff,pc31
34582,2024-06-21 20:35:19,usr-ecc,logoff,pc59
34583,2024-06-21 20:52:42,usr-kos,logoff,pc10
34584,2024-06-21 21:14:21,usr-wis,logoff,pc87
34585,2024-06-21 21:17:20,usr-pia,logoff,pc73
34586,2024-06-21 21:23:41,usr-mnc,logoff,pc20
34587,2024-06-21 21:30:49,usr-xws,logoff,pc68
34588,2024-06-21 21:38:58,usr-pru,logoff,pc48
34589,2024-06-21 21:48:02,usr-yih,logoff,pc90
34590,2024-06-21 22:10:35,usr-pcx,logoff,pc58
34591,2024-06-21 22:26:09,usr-oph,logoff,pc76
34592,2024-06-21 22:34:05,usr-qhu,logoff,pc11
34593,2024-06-21 22:38:23,usr-orc,logoff,pc69
34594,2024-06-21 22:39:43,usr-cwi,logoff,pc14
34595,2024-06-21 22:56:34,usr-inx,logoff,pc67
34596,2024-06-21 23:00:04,usr-fdo,logoff,pc3
34597,2024-06-21 23:01:24,usr-ayp,logoff,pc95
34598,2024-06-21 23:09:32,usr-avc,logoff,pc12
34599,2024-06-21 23:15:23,usr-syd,logoff,pc16
34600,2024-06-22 00:42:09,usr-kos,login,pc10
34601,2024-06-22 01:42:33,usr-fjl,login,pc52
34602,2024-06-22 01:56:32,usr-pru,login,pc48
34603,2024-06-22 02:03:06,usr-xws,login,pc68
34604,2024-06-22 02:08:29,usr-hta,login,pc9
34605,2024-06-22 04:04:20,usr-lrw,login,pc97
34606,2024-06-22 04:05:14,usr-ntp,login,pc46
34607,2024-06-22 04:06:29,usr-ory,login,pc0
34608,2024-06-22 04:07:36,usr-ytk,login,pc34
34609,2024-06-22 04:10:49,usr-mdm,login,pc28
34610,2024-06-22 04:16:25,usr-ign,login,pc83
34611,2024-06-22 04:19:21,usr-qhu,login,pc11
34612,2024-06-22 04:26:54,usr-fxu,login,pc41
34613,2024-06-22 04:27:53,usr-hth,login,pc40
34614,2024-06-22 04:40:14,usr-yih,login,pc90
34615,2024-06-22 04:43:29,usr-zsj,login,pc30
34616,2024-06-22 04:43:56,usr-jmc,login,pc17
34617,2024-06-22 04:44:48,usr-ubt,login,pc5
34618,2024-06-22 04:47:17,usr-okv,login,pc54
34619,2024-06-22 04:49:41,usr-zzy,login,pc78
34620,2024-06-22 04:50:06,usr-oph,login,pc76
34621,2024-06-22 04:54:39,usr-ifd,login,pc82
34622,2024-06-22 04:56:53,usr-gvm,login,pc42
34623,2024-06-22 04:59:33,usr-inr,login,pc13
34624,2024-06-22 05:06:14,usr-agf,login,pc31
34625,2024-06-22 05:16:27,usr-fdo,login,pc3
34626,2024-06-22 05:18:18,usr-pcx,login,pc58
34627,2024-06-22 05:21:00,usr-syd,login,pc16
34628,2024-06-22 05:32:03,usr-pia,login,pc73
34629,2024-06-22 05:38:35,usr-dbq,login,pc44
34630,2024-06-22 05:44:43,usr-pah,login,pc71
34631,2024-06-22 05:46:07,usr-cwi,login,pc14
34632,2024-06-22 05:58:22,usr-ecc,login,pc59
34633,2024-06-22 05:58:59,usr-xye,login,pc27
34634,2024-06-22 06:00:53,usr-inx,login,pc67
34635,2024-06-22 06:05:11,usr-bpm,login,pc19
34636,2024-06-22 06:10:42,usr-qpv,login,pc84
34637,2024-06-22 06:16:54,usr-wis,login,pc87
34638,2024-06-22 06:27:17,usr-lxb,login,pc60
34639,2024-06-22 06:30:55,usr-gai,login,pc29
34640,2024-06-22 06:38:20,usr-crz,login,pc4
34641,2024-06-22 06:55:37,usr-hxw,login,pc45
34642,2024-06-22 07:50:59,usr-fta,login,pc7
34643,2024-06-22 07:56:02,usr-llt,login,pc37
34644,2024-06-22 08:13:29,usr-evt,login,pc74
34645,2024-06-22 08:15:13,usr-ego,login,pc33
34646,2024-06-22 08:25:58,usr-qsg,login,pc1
34647,2024-06-22 08:29:03,usr-goq,login,pc26
34648,2024-06-22 08:41:24,usr-mfu,login,pc39
34649,2024-06-22 09:00:11,usr-sps,login,pc38
34650,2024-06-22 09:01:27,usr-noh,login,pc51
34651,2024-06-22 09:01:44,usr-nyd,login,pc23
34652,2024-06-22 09:01:59,usr-wda,login,pc24
34653,2024-06-22 09:02:08,usr-tcn,login,pc43
34654,2024-06-22 09:03:29,usr-tci,login,pc49
34655,2024-06-22 09:03:37,usr-gxa,login,pc50
34656,2024-06-22 09:05:16,usr-lbw,login,pc81
34657,2024-06-22 09:06:54,usr-mcc,login,pc35
34658,2024-06-22 09:06:55,usr-ecl,login,pc53
34659,2024-06-22 09:06:57,usr-cjk,login,pc22
34660,2024-06-22 09:07:10,usr-mms,login,pc65
34661,2024-06-22 09:07:35,usr-kge,login,pc80
34662,2024-06-22 09:07:39,usr-fxc,login,pc47
34663,2024-06-22 09:09:22,usr-bfh,login,pc96
34664,2024-06-22 09:13:27,usr-apl,login,pc56
34665,2024-06-22 09:13:58,usr-zbu,login,pc91
34666,2024-06-22 09:15:00,usr-gpi,login,pc94
34667,2024-06-22 09:15:54,usr-zlc,login,pc93
34668,2024-06-22 09:17:20,usr-ccc,login,pc66
34669,2024-06-22 09:18:04,usr-hqj,login,pc15
34670,2024-06-22 09:18:53,usr-zpf,login,pc25
34671,2024-06-22 09:19:45,usr-vig,login,pc77
34672,2024-06-22 09:26:42,usr-psa,login,pc64
34673,2024-06-22 09:27:37,usr-cbb,login,pc8
34674,2024-06-22 09:31:13,usr-vag,login,pc18
34675,2024-06-22 09:31:53,usr-uzs,login,pc88
34676,2024-06-22 09:32:08,usr-cnz,login,pc63
34677,2024-06-22 09:32:41,usr-xxw,login,pc61
34678,2024-06-22 09:32:54,usr-dur,login,pc92
34679,2024-06-22 09:34:23,usr-zwh,login,pc99
34680,2024-06-22 09:34:34,usr-qpu,login,pc2
34681,2024-06-22 09:34:42,usr-qty,login,pc98
34682,2024-06-22 09:34:54,usr-gmh,login,pc79
34683,2024-06-22 09:36:12,usr-fyk,login,pc75
34684,2024-06-22 09:44:41,usr-tus,login,pc32
34685,2024-06-22 09:44:46,usr-emo,login,pc89
34686,2024-06-22 09:44:54,usr-suh,login,pc36
34687,2024-06-22 09:45:12,usr-oux,login,pc6
34688,2024-06-22 09:47:47,usr-qaj,login,pc70
34689,2024-06-22 09:49:12,usr-dpy,login,pc72
34690,2024-06-22 09:52:33,usr-gyv,login,pc21
34691,2024-06-22 09:52:57,usr-tok,login,pc85
34692,2024-06-22 09:56:44,usr-klc,login,pc62
34693,2024-06-22 09:58:35,usr-qse,login,pc55
34694,2024-06-22 09:59:36,usr-bit,login,pc86
34695,2024-06-22 09:59:52,usr-bat,login,pc57
34696,2024-06-22 10:04:01,usr-mnc,login,pc20
34697,2024-06-22 10:23:04,usr-avc,login,pc12
34698,2024-06-22 11:06:07,usr-orc,login,pc69
34699,2024-06-22 12:45:51,usr-ayp,login,pc95
34700,2024-06-22 14:01:58,usr-evt,logoff,pc74
34701,2024-06-22 14:12:09,usr-bfh,logoff,pc96
34702,2024-06-22 14:19:20,usr-ego,logoff,pc33
34703,2024-06-22 14:19:52,usr-gpi,logoff,pc94
34704,2024-06-22 14:38:35,usr-cbb,logoff,pc8
34705,2024-06-22 14:41:39,usr-qty,logoff,pc98
34706,2024-06-22 14:46:42,usr-mfu,logoff,pc39
34707,2024-06-22 15:06:43,usr-tci,logoff,pc49
34708,2024-06-22 15:09:50,usr-gvm,logoff,pc42
34709,2024-06-22 15:10:08,usr-lxb,logoff,pc60
34710,2024-06-22 15:13:18,usr-qsg,logoff,pc1
34711,2024-06-22 15:32:02,usr-zzy,logoff,pc78
34712,2024-06-22 15:32:47,usr-emo,logoff,pc89
34713,2024-06-22 15:36:15,usr-vag,logoff,pc18
34714,2024-06-22 15:40:51,usr-bpm,logoff,pc19
34715,2024-06-22 15:43:36,usr-inr,logoff,pc13
34716,2024-06-22 15:44:49,usr-goq,logoff,pc26
34717,2024-06-22 15:55:58,usr-ubt,logoff,pc5
34718,2024-06-22 15:56:57,usr-gyv,logoff,pc21
34719,2024-06-22 16:02:48,usr-gai,logoff,pc29
34720,2024-06-22 16:28:18,usr-jmc,logoff,pc17
34721,2024-06-22 16:36:27,usr-fxu,logoff,pc41
34722,2024-06-22 16:39:13,usr-crz,logoff,pc4
34723,2024-06-22 16:42:14,usr-zsj,logoff,pc30
34724,2024-06-22 16:42:19,usr-lrw,logoff,pc97
34725,2024-06-22 16:50:07,usr-dbq,logoff,pc44
34726,2024-06-22 16:54:11,usr-pah,logoff,pc71
34727,2024-06-22 17:01:37,usr-gmh,logoff,pc79
34728,2024-06-22 17:01:39,usr-oux,logoff,pc6
34729,2024-06-22 17:01:40,usr-mms,logoff,pc65
34730,2024-06-22 17:01:49,usr-bit,logoff,pc86
34731,2024-06-22 17:04:35,usr-nyd,logoff,pc23
34732,2024-06-22 17:05:45,usr-psa,logoff,pc64
34733,2024-06-22 17:07:56,usr-mcc,logoff,pc35
34734,2024-06-22 17:09:55,usr-uzs,logoff,pc88
34735,2024-06-22 17:09:59,usr-cnz,logoff,pc63
34736,2024-06-22 17:10:26,usr-fyk,logoff,pc75
34737,2024-06-22 17:11:12,usr-qpu,logoff,pc2
34738,2024-06-22 17:11:52,usr-yih,logoff,pc90
34739,2024-06-22 17:14:23,usr-gxa,logoff,pc50
34740,2024-06-22 17:15:06,usr-tcn,logoff,pc43
34741,2024-06-22 17:20:18,usr-zlc,logoff,pc93
34742,2024-06-22 17:20:36,usr-hqj,logoff,pc15
34743,2024-06-22 17:25:53,usr-cjk,logoff,pc22
34744,2024-06-22 17:26:25,usr-fxc,logoff,pc47
34745,2024-06-22 17:27:09,usr-lbw,logoff,pc81
34746,2024-06-22 17:27:38,usr-dpy,logoff,pc72
34747,2024-06-22 17:28:50,usr-qse,logoff,pc55
34748,2024-06-22 17:29:16,usr-ecl,logoff,pc53
34749,2024-06-22 17:29:17,usr-wda,logoff,pc24
34750,2024-06-22 17:33:03,usr-bat,logoff,pc57
34751,2024-06-22 17:33:47,usr-zbu,logoff,pc91
34752,2024-06-22 17:37:16,usr-zwh,logoff,pc99
34753,2024-06-22 17:38:49,usr-ccc,logoff,pc66
34754,2024-06-22 17:39:36,usr-vig,logoff,pc77
34755,2024-06-22 17:44:15,usr-dur,logoff,pc92
34756,2024-06-22 17:44:58,usr-kge,logoff,pc80
34757,2024-06-22 17:46:35,usr-zpf,logoff,pc25
34758,2024-06-22 17:48:14,usr-noh,logoff,pc51
34759,2024-06-22 17:52:09,usr-klc,logoff,pc62
34760,2024-06-22 17:52:55,usr-suh,logoff,pc36
34761,2024-06-22 17:53:28,usr-tus,logoff,pc32
34762,2024-06-22 17:53:55,usr-qaj,logoff,pc70
34763,2024-06-22 17:57:43,usr-sps,logoff,pc38
34764,2024-06-22 17:58:09,usr-apl,logoff,pc56
34765,2024-06-22 17:59:11,usr-xxw,logoff,pc61
34766,2024-06-22 17:59:30,usr-tok,logoff,pc85
34767,2024-06-22 18:43:32,usr-qpv,logoff,pc84
34768,2024-06-22 19:25:36,usr-xws,logoff,pc68
34769,2024-06-22 19:32:23,usr-mnc,logoff,pc20
34770,2024-06-22 19:33:17,usr-okv,logoff,pc54
34771,2024-06-22 19:33:53,usr-cwi,logoff,pc14
34772,2024-06-22 20:13:41,usr-ayp,logoff,pc95
34773,2024-06-22 20:16:04,usr-ytk,logoff,pc34
34774,2024-06-22 20:16:15,usr-kos,logoff,pc10
34775,2024-06-22 20:21:17,usr-pia,logoff,pc73
34776,2024-06-22 20:29:43,usr-orc,logoff,pc69
34777,2024-06-22 20:36:04,usr-llt,logoff,pc37
34778,2024-06-22 20:39:25,usr-inx,logoff,pc67
34779,2024-06-22 20:44:55,usr-ifd,logoff,pc82
34780,2024-06-22 21:13:16,usr-mdm,logoff,pc28
34781,2024-06-22 21:19:06,usr-qhu,logoff,pc11
34782,2024-06-22 21:27:38,usr-wis,logoff,pc87
34783,2024-06-22 21:47:40,usr-hth,logoff,pc40
34784,2024-06-22 21:49:33,usr-pcx,logoff,pc58
34785,2024-06-22 21:57:22,usr-fjl,logoff,pc52
34786,2024-06-22 22:06:04,usr-pru,logoff,pc48
34787,2024-06-22 22:08:50,usr-ecc,logoff,pc59
34788,2024-06-22 22:14:29,usr-fta,logoff,pc7
34789,2024-06-22 22:28:00,usr-oph,logoff,pc76
34790,2024-06-22 22:40:28,usr-xye,logoff,pc27
34791,2024-06-22 22:43:55,usr-avc,logoff,pc12
34792,2024-06-22 23:02:01,usr-agf,logoff,pc31
34793,2024-06-22 23:06:40,usr-ntp,logoff,pc46
34794,2024-06-22 23:19:04,usr-syd,logoff,pc16
34795,2024-06-22 23:21:34,usr-ign,logoff,pc83
34796,2024-06-22 23:22:13,usr-hta,logoff,pc9
34797,2024-06-22 23:24:02,usr-fdo,logoff,pc3
34798,2024-06-22 23:38:38,usr-hxw,logoff,pc45
34799,2024-06-22 23:54:56,usr-ory,logoff,pc0
34800,2024-06-23 00:34:43,usr-ytk,login,pc34
34801,2024-06-23 01:48:27,usr-kos,login,pc10
34802,2024-06-23 02:03:50,usr-ayp,login,pc95
34803,2024-06-23 02:20:50,usr-yih,login,pc90
34804,2024-06-23 02:21:15,usr-fta,login,pc7
34805,2024-06-23 02:22:08,usr-hta,login,pc9
34806,2024-06-23 02:25:14,usr-hth,login,pc40
34807,2024-06-23 02:32:01,usr-okv,login,pc54
34808,2024-06-23 02:41:51,usr-mnc,login,pc20
34809,2024-06-23 04:05:55,usr-bpm,login,pc19
34810,2024-06-23 04:16:18,usr-qhu,login,pc11
34811,2024-06-23 04:26:01,usr-zzy,login,pc78
34812,2024-06-23 04:27:37,usr-agf,login,pc31
34813,2024-06-23 04:33:16,usr-pia,login,pc73
34814,2024-06-23 04:38:05,usr-mdm,login,pc28
34815,2024-06-23 04:44:27,usr-hxw,login,pc45
34816,2024-06-23 04:54:18,usr-ign,login,pc83
34817,2024-06-23 04:58:12,usr-ecc,login,pc59
34818,2024-06-23 05:13:20,usr-pah,login,pc71
34819,2024-06-23 05:15:19,usr-dbq,login,pc44
34820,2024-06-23 05:16:19,usr-fxu,login,pc41
34821,2024-06-23 05:18:47,usr-syd,login,pc16
34822,2024-06-23 05:19:57,usr-crz,login,pc4
34823,2024-06-23 05:24:05,usr-lxb,login,pc60
34824,2024-06-23 05:30:44,usr-pcx,login,pc58
34825,2024-06-23 05:34:05,usr-orc,login,pc69
34826,2024-06-23 05:40:10,usr-inr,login,pc13
34827,2024-06-23 05:44:16,usr-inx,login,pc67
34828,2024-06-23 05:46:37,usr-cwi,login,pc14
34829,2024-06-23 05:49:38,usr-zsj,login,pc30
34830,2024-06-23 06:06:43,usr-qpv,login,pc84
34831,2024-06-23 06:06:54,usr-ubt,login,pc5
34832,2024-06-23 06:13:32,usr-oph,login,pc76
34833,2024-06-23 06:18:29,usr-ntp,login,pc46
34834,2024-06-23 06:21:44,usr-gai,login,pc29
34835,2024-06-23 06:22:40,usr-xye,login,pc27
34836,2024-06-23 06:23:23,usr-wis,login,pc87
34837,2024-06-23 06:25:11,usr-fdo,login,pc3
34838,2024-06-23 06:37:57,usr-lrw,login,pc97
34839,2024-06-23 06:47:41,usr-gvm,login,pc42
34840,2024-06-23 06:58:30,usr-jmc,login,pc17
34841,2024-06-23 07:08:21,usr-ifd,login,pc82
34842,2024-06-23 07:47:25,usr-pru,login,pc48
34843,2024-06-23 08:00:37,usr-emo,login,pc89
34844,2024-06-23 08:05:48,usr-gpi,login,pc94
34845,2024-06-23 08:17:04,usr-qsg,login,pc1
34846,2024-06-23 08:21:06,usr-goq,login,pc26
34847,2024-06-23 08:41:34,usr-xws,login,pc68
34848,2024-06-23 08:41:36,usr-gyv,login,pc21
34849,2024-06-23 08:41:42,usr-tci,login,pc49
34850,2024-06-23 09:01:39,usr-suh,login,pc36
34851,2024-06-23 09:04:46,usr-dpy,login,pc72
34852,2024-06-23 09:06:23,usr-lbw,login,pc81
34853,2024-06-23 09:14:09,usr-nyd,login,pc23
34854,2024-06-23 09:14:22,usr-qaj,login,pc70
34855,2024-06-23 09:14:47,usr-cnz,login,pc63
34856,2024-06-23 09:15:09,usr-psa,login,pc64
34857,2024-06-23 09:16:47,usr-oux,login,pc6
34858,2024-06-23 09:16:54,usr-apl,login,pc56
34859,2024-06-23 09:17:23,usr-noh,login,pc51
34860,2024-06-23 09:17:47,usr-xxw,login,pc61
34861,2024-06-23 09:20:14,usr-tus,login,pc32
34862,2024-06-23 09:20:17,usr-ego,login,pc33
34863,2024-06-23 09:21:01,usr-cjk,login,pc22
34864,2024-06-23 09:21:29,usr-mms,login,pc65
34865,2024-06-23 09:28:07,usr-tcn,login,pc43
34866,2024-06-23 09:28:50,usr-dur,login,pc92
34867,2024-06-23 09:29:55,usr-gmh,login,pc79
34868,2024-06-23 09:31:16,usr-zbu,login,pc91
34869,2024-06-23 09:32:17,usr-evt,login,pc74
34870,2024-06-23 09:32:33,usr-uzs,login,pc88
34871,2024-06-23 09:33:22,usr-bat,login,pc57
34872,2024-06-23 09:35:38,usr-zpf,login,pc25
34873,2024-06-23 09:35:50,usr-ecl,login,pc53
34874,2024-06-23 09:36:03,usr-vig,login,pc77
34875,2024-06-23 09:36:44,usr-fxc,login,pc47
34876,2024-06-23 09:37:12,usr-cbb,login,pc8
34877,2024-06-23 09:38:50,usr-fyk,login,pc75
34878,2024-06-23 09:39:36,usr-gxa,login,pc50
34879,2024-06-23 09:41:38,usr-sps,login,pc38
34880,2024-06-23 09:42:07,usr-vag,login,pc18
34881,2024-06-23 09:42:22,usr-qpu,login,pc2
34882,2024-06-23 09:42:57,usr-kge,login,pc80
34883,2024-06-23 09:44:03,usr-qse,login,pc55
34884,2024-06-23 09:46:49,usr-wda,login,pc24
34885,2024-06-23 09:48:36,usr-zwh,login,pc99
34886,2024-06-23 09:50:24,usr-ccc,login,pc66
34887,2024-06-23 09:50:28,usr-tok,login,pc85
34888,2024-06-23 09:50:44,usr-klc,login,pc62
34889,2024-06-23 09:51:44,usr-qty,login,pc98
34890,2024-06-23 09:55:09,usr-bfh,login,pc96
34891,2024-06-23 09:56:06,usr-mfu,login,pc39
34892,2024-06-23 09:56:35,usr-bit,login,pc86
34893,2024-06-23 09:56:57,usr-zlc,login,pc93
34894,2024-06-23 09:57:38,usr-hqj,login,pc15
34895,2024-06-23 09:58:20,usr-mcc,login,pc35
34896,2024-06-23 11:06:06,usr-fjl,login,pc52
34897,2024-06-23 11:23:38,usr-ory,login,pc0
34898,2024-06-23 11:36:48,usr-llt,login,pc37
34899,2024-06-23 12:37:30,usr-avc,login,pc12
34900,2024-06-23 14:06:34,usr-pru,logoff,pc48
34901,2024-06-23 14:19:19,usr-gpi,logoff,pc94
34902,2024-06-23 14:20:32,usr-gyv,logoff,pc21
34903,2024-06-23 14:36:33,usr-evt,logoff,pc74
34904,2024-06-23 14:53:42,usr-qty,logoff,pc98
34905,2024-06-23 15:01:50,usr-zzy,logoff,pc78
34906,2024-06-23 15:02:45,usr-lxb,logoff,pc60
34907,2024-06-23 15:03:47,usr-emo,logoff,pc89
34908,2024-06-23 15:20:49,usr-vag,logoff,pc18
34909,2024-06-23 15:25:15,usr-pah,logoff,pc71
34910,2024-06-23 15:28:15,usr-zsj,logoff,pc30
34911,2024-06-23 15:28:30,usr-ubt,logoff,pc5
34912,2024-06-23 15:33:38,usr-bfh,logoff,pc96
34913,2024-06-23 15:34:31,usr-mfu,logoff,pc39
34914,2024-06-23 15:36:03,usr-qsg,logoff,pc1
34915,2024-06-23 15:43:49,usr-bpm,logoff,pc19
34916,2024-06-23 15:44:23,usr-jmc,logoff,pc17
34917,2024-06-23 15:47:14,usr-cbb,logoff,pc8
34918,2024-06-23 15:48:06,usr-tci,logoff,pc49
34919,2024-06-23 15:50:55,usr-goq,logoff,pc26
34920,2024-06-23 15:56:03,usr-ego,logoff,pc33
34921,2024-06-23 15:58:44,usr-dbq,logoff,pc44
34922,2024-06-23 16:03:20,usr-lrw,logoff,pc97
34923,2024-06-23 16:19:33,usr-inr,logoff,pc13
34924,2024-06-23 16:42:29,usr-gvm,logoff,pc42
34925,2024-06-23 16:45:06,usr-crz,logoff,pc4
34926,2024-06-23 16:46:28,usr-fxu,logoff,pc41
34927,2024-06-23 16:50:56,usr-gai,logoff,pc29
34928,2024-06-23 17:02:29,usr-gxa,logoff,pc50
34929,2024-06-23 17:02:32,usr-psa,logoff,pc64
34930,2024-06-23 17:03:13,usr-mcc,logoff,pc35
34931,2024-06-23 17:05:23,usr-ccc,logoff,pc66
34932,2024-06-23 17:06:39,usr-ecl,logoff,pc53
34933,2024-06-23 17:07:33,usr-bit,logoff,pc86
34934,2024-06-23 17:08:01,usr-nyd,logoff,pc23
